word,level,pos,url,audioUk,audioUs
skirt,a1,noun,/definition/english/skirt_1,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/s/ski/skirt/skirt__gb_2.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/s/ski/skirt/skirt__us_1.mp3
skull,b2,noun,/definition/english/skull,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/s/sku/skull/skull__gb_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/s/sku/skull/skull__us_1.mp3
sky,a2,noun,/definition/english/sky_1,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/s/sky/sky__/sky__gb_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/s/sky/sky__/sky__us_1.mp3
slam,c1,verb,/definition/english/slam_1,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/s/sla/slam_/slam__gb_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/s/sla/slam_/slam__us_1.mp3
slap,c1,verb,/definition/english/slap_1,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/s/sla/slap_/slap__gb_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/s/sla/slap_/slap__us_1.mp3
slash,c1,verb,/definition/english/slash_1,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/s/sla/slash/slash__gb_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/s/sla/slash/slash__us_1.mp3
slave,b2,noun,/definition/english/slave_1,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/s/sla/slave/slave__gb_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/s/sla/slave/slave__us_1.mp3
slavery,c1,noun,/definition/english/slavery,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/s/sla/slave/slavery__gb_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/s/sla/slave/slavery__us_1.mp3
sleep,a2,noun,/definition/english/sleep_2,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/s/sle/sleep/sleep__gb_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/s/sle/sleep/sleep__us_1.mp3
sleep,a1,verb,/definition/english/sleep_1,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/s/sle/sleep/sleep__gb_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/s/sle/sleep/sleep__us_1.mp3
slice,b1,noun,/definition/english/slice_1,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/s/sli/slice/slice__gb_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/s/sli/slice/slice__us_1.mp3
slice,b1,verb,/definition/english/slice_2,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/s/sli/slice/slice__gb_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/s/sli/slice/slice__us_1.mp3
slide,b2,noun,/definition/english/slide_2,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/s/sli/slide/slide__gb_2.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/s/sli/slide/slide__us_1.mp3
slide,b2,verb,/definition/english/slide_1,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/s/sli/slide/slide__gb_2.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/s/sli/slide/slide__us_1.mp3
slight,b2,adjective,/definition/english/slight_1,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/s/sli/sligh/slight__gb_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/s/sli/sligh/slight__us_1.mp3
slightly,b1,adverb,/definition/english/slightly,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/s/sli/sligh/slightly__gb_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/s/sli/sligh/slightly__us_1.mp3
slip,b2,verb,/definition/english/slip_1,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/s/sli/slip_/slip__gb_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/s/sli/slip_/slip__us_1.mp3
slogan,b2,noun,/definition/english/slogan,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/s/slo/sloga/slogan__gb_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/s/slo/sloga/slogan__us_1.mp3
slope,b2,noun,/definition/english/slope_1,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/s/slo/slope/slope__gb_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/s/slo/slope/slope__us_1.mp3
slope,b2,verb,/definition/english/slope_2,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/s/slo/slope/slope__gb_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/s/slo/slope/slope__us_1.mp3
slot,c1,noun,/definition/english/slot_1,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/s/slo/slot_/slot__gb_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/s/slo/slot_/slot__us_1.mp3
slow,a1,adjective,/definition/english/slow_1,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/s/slo/slow_/slow__gb_2.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/s/slo/slow_/slow__us_1.mp3
slow,b1,verb,/definition/english/slow_2,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/s/slo/slow_/slow__gb_2.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/s/slo/slow_/slow__us_1.mp3
slowly,a2,adverb,/definition/english/slowly,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/s/slo/slowl/slowly__gb_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/s/slo/slowl/slowly__us_1.mp3
small,a1,adjective,/definition/english/small_1,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/s/sma/small/small__gb_2.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/s/sma/small/small__us_4.mp3
smart,b1,adjective,/definition/english/smart_1,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/s/sma/smart/smart__gb_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/s/sma/smart/smart__us_1.mp3
smartphone,a2,noun,/definition/english/smartphone,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/s/sma/smart/smartphone__gb_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/s/sma/smart/smartphone__us_1.mp3
smash,c1,verb,/definition/english/smash_1,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/s/sma/smash/smash__gb_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/s/sma/smash/smash__us_1.mp3
smell,a2,noun,/definition/english/smell_2,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/s/sme/smell/smell__gb_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/s/sme/smell/smell__us_1.mp3
smell,a2,verb,/definition/english/smell_1,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/s/sme/smell/smell__gb_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/s/sme/smell/smell__us_1.mp3
smile,a2,noun,/definition/english/smile_2,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/s/smi/smile/smile__gb_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/s/smi/smile/smile__us_1.mp3
smile,a2,verb,/definition/english/smile_1,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/s/smi/smile/smile__gb_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/s/smi/smile/smile__us_1.mp3
smoke,a2,noun,/definition/english/smoke_1,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/s/smo/smoke/smoke__gb_2.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/s/smo/smoke/smoke__us_1.mp3
smoke,a2,verb,/definition/english/smoke_2,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/s/smo/smoke/smoke__gb_2.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/s/smo/smoke/smoke__us_1.mp3
smoking,a2,noun,/definition/english/smoking,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/s/smo/smoki/smoking__gb_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/s/smo/smoki/smoking__us_3.mp3
smooth,b1,adjective,/definition/english/smooth_1,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/s/smo/smoot/smooth__gb_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/s/smo/smoot/smooth__us_1.mp3
snake,a1,noun,/definition/english/snake_1,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/s/sna/snake/snake__gb_2.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/s/sna/snake/snake__us_1.mp3
snap,c1,verb,/definition/english/snap_1,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/s/sna/snap_/snap__gb_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/s/sna/snap_/snap__us_1.mp3
snow,a1,noun,/definition/english/snow_1,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/s/sno/snow_/snow__gb_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/s/sno/snow_/snow__us_1.mp3
snow,a1,verb,/definition/english/snow_2,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/s/sno/snow_/snow__gb_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/s/sno/snow_/snow__us_1.mp3
so,a1,adverb,/definition/english/so_1,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/s/so_/so__g/so__gb_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/s/so_/so__u/so__us_1.mp3
so,a1,conjunction,/definition/english/so_3,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/s/so_/so__g/so__gb_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/s/so_/so__u/so__us_1.mp3
so-called,b2,adjective,/definition/english/so-called,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/s/so_/so_ca/so_called_1_gb_2.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/s/so_/so_ca/so_called_1_us_1.mp3
soak,c1,verb,/definition/english/soak_1,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/s/soa/soak_/soak__gb_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/s/soa/soak_/soak__us_1.mp3
soap,a2,noun,/definition/english/soap_1,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/s/soa/soap_/soap__gb_2.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/s/soa/soap_/soap__us_1.mp3
soar,c1,verb,/definition/english/soar,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/s/soa/soar_/soar__gb_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/s/soa/soar_/soar__us_1.mp3
soccer,a2,noun,/definition/english/soccer,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/s/soc/socce/soccer__gb_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/s/soc/socce/soccer__us_2.mp3
social,a2,adjective,/definition/english/social_1,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/s/soc/socia/social__gb_2.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/s/soc/socia/social__us_1.mp3
socialist,c1,adjective,/definition/english/socialist_1,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/s/soc/socia/socialist__gb_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/s/soc/socia/socialist__us_1.mp3
society,a2,noun,/definition/english/society,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/s/soc/socie/society__gb_2.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/s/soc/socie/society__us_3.mp3
sock,a2,noun,/definition/english/sock_1,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/s/soc/sock_/sock__gb_2.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/s/soc/sock_/sock__us_1.mp3
soft,a2,adjective,/definition/english/soft,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/s/sof/soft_/soft__gb_3.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/s/sof/soft_/soft__us_5.mp3
software,b1,noun,/definition/english/software,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/s/sof/softw/software__gb_3.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/s/sof/softw/software__us_3.mp3
soil,b1,noun,/definition/english/soil_1,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/s/soi/soil_/soil__gb_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/s/soi/soil_/soil__us_1.mp3
solar,b2,adjective,/definition/english/solar,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/s/sol/solar/solar__gb_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/s/sol/solar/solar__us_2.mp3
soldier,a2,noun,/definition/english/soldier_1,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/s/sol/soldi/soldier__gb_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/s/sol/soldi/soldier__us_2.mp3
sole,c1,adjective,/definition/english/sole_1,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/s/sol/sole_/sole__gb_2.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/s/sol/sole_/sole__us_1.mp3
solely,c1,adverb,/definition/english/solely,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/s/sol/solel/solely__gb_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/s/sol/solel/solely__us_1.mp3
solicitor,c1,noun,/definition/english/solicitor,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/s/sol/solic/solicitor__gb_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/s/sol/solic/solicitor__us_1.mp3
solid,b1,adjective,/definition/english/solid_1,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/s/sol/solid/solid__gb_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/s/sol/solid/solid__us_1.mp3
solid,b1,noun,/definition/english/solid_2,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/s/sol/solid/solid__gb_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/s/sol/solid/solid__us_1.mp3
solidarity,c1,noun,/definition/english/solidarity,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/s/sol/solid/solidarity__gb_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/s/sol/solid/solidarity__us_1.mp3
solo,c1,adjective,/definition/english/solo_2,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/s/sol/solo_/solo__gb_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/s/sol/solo_/solo__us_1.mp3
solo,c1,noun,/definition/english/solo_3,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/s/sol/solo_/solo__gb_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/s/sol/solo_/solo__us_1.mp3
solution,a2,noun,/definition/english/solution,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/s/sol/solut/solution__gb_2.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/s/sol/solut/solution__us_2.mp3
solve,a2,verb,/definition/english/solve,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/s/sol/solve/solve__gb_2.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/s/sol/solve/solve__us_1_rr.mp3
some,a1,determiner,/definition/english/some_1,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/_/_so/_some/_some_1_gb_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/s/som/some_/some__us_9_rr.mp3
some,a1,pronoun,/definition/english/some_3,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/s/som/some_/some__gb_2.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/s/som/some_/some__us_1_rr.mp3
somebody,a1,pronoun,/definition/english/somebody,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/s/som/someb/somebody__gb_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/s/som/someb/somebody__us_3_rr.mp3
somehow,b2,adverb,/definition/english/somehow,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/s/som/someh/somehow__gb_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/s/som/someh/somehow__us_1.mp3
someone,a1,pronoun,/definition/english/someone,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/s/som/someo/someone__gb_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/s/som/someo/someone__us_2.mp3
something,a1,pronoun,/definition/english/something_1,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/s/som/somet/something__gb_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/s/som/somet/something__us_2.mp3
sometime,b2,adverb,/definition/english/sometime_1,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/s/som/somet/sometime__gb_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/s/som/somet/sometime__us_1.mp3
sometimes,a1,adverb,/definition/english/sometimes,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/s/som/somet/sometimes__gb_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/s/som/somet/sometimes__us_2.mp3
somewhat,b2,adverb,/definition/english/somewhat,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/s/som/somew/somewhat__gb_2.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/s/som/somew/somewhat__us_1.mp3
somewhere,a2,adverb,/definition/english/somewhere_1,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/s/som/somew/somewhere__gb_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/s/som/somew/somewhere__us_2.mp3
somewhere,a2,pronoun,/definition/english/somewhere_2,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/s/som/somew/somewhere__gb_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/s/som/somew/somewhere__us_2.mp3
son,a1,noun,/definition/english/son,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/s/son/son__/son__gb_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/s/son/son__/son__us_1.mp3
